1.000000000000000000e+00
1.261696385638757523e-01
3.566077552377575621e-01
2.740170447541597637e-03
5.882580621280512206e-02
9.999999999999999547e-08
1.537360863078819292e-02
9.999999999999999547e-08
9.999999999999999547e-08
2.250919455342662578e-01
