1.000000000000000000e+00
1.261696385638757523e-01
3.566077552377575621e-01
9.999999999999999547e-08
9.999999999999999547e-08
7.744858774180778810e-03
9.999999999999999547e-08
9.999999999999999547e-08
9.999999999999999547e-08
2.250919455342662578e-01
