1.000000000000000000e+00
1.261696385638757523e-01
3.566077552377575621e-01
2.740170447541597637e-03
5.882580621280512206e-02
7.744858774180778810e-03
1.537360863078819292e-02
6.356126630605869743e-02
1.796505146204218917e-01
2.250919455342662578e-01
